"","year","datanum","serial","hhwt","region","stateicp","county","urban","gq","pernum","perwt","sex","age","race","raced","bpl","bpld","school","higrade","higraded"
"259",1940,2,26769983,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"260",1940,2,26769996,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"261",1940,2,26770003,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"262",1940,2,26770004,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"263",1940,2,26770017,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"264",1940,2,26770019,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"265",1940,2,26770020,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Michigan","Michigan","No, not in school",7,"7th grade"
"266",1940,2,26770027,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"267",1940,2,26770028,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"268",1940,2,26770029,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"269",1940,2,26770033,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",9,"9th grade"
"270",1940,2,26770036,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",1,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"271",1940,2,26770038,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",5,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"272",1940,2,26770038,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",6,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"273",1940,2,26770055,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"274",1940,2,26770064,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"275",1940,2,26770068,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"276",1940,2,26770078,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",5,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"277",1940,2,26770083,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"278",1940,2,26770084,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",2,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"279",1940,2,26770084,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"280",1940,2,26770087,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"281",1940,2,26770092,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",5,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"282",1940,2,26770095,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",2,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"283",1940,2,26770096,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"284",1940,2,26770106,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"285",1940,2,26770107,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"286",1940,2,26770140,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"287",1940,2,26770154,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"288",1940,2,26770154,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"289",1940,2,26770161,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"290",1940,2,26770166,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"291",1940,2,26770167,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",6,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"292",1940,2,26770170,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"293",1940,2,26770170,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"294",1940,2,26770178,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"295",1940,2,26770182,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"296",1940,2,26770189,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",7,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"297",1940,2,26770218,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"298",1940,2,26770226,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",7,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",6,"6th grade"
"299",1940,2,26770230,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",13,"1st year of college"
"300",1940,2,26770230,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"301",1940,2,26770234,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",2,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"302",1940,2,26770236,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"303",1940,2,26770236,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"304",1940,2,26770238,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"305",1940,2,26770239,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"306",1940,2,26770251,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"307",1940,2,26770256,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"308",1940,2,26770262,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","South Dakota","South Dakota","Yes, in school",11,"11th grade"
"309",1940,2,26770265,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","Yes, in school",13,"1st year of college"
"310",1940,2,26770272,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"311",1940,2,26770272,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"312",1940,2,26770278,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",5,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"313",1940,2,26770287,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"314",1940,2,26770288,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",6,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"315",1940,2,26770291,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",12,"12th grade"
"316",1940,2,26770299,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"317",1940,2,26770300,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",8,"8th grade"
"318",1940,2,26770304,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"319",1940,2,26770304,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"320",1940,2,26770306,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",2,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",7,"7th grade"
"321",1940,2,26770307,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"322",1940,2,26770312,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"323",1940,2,26770312,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"324",1940,2,26770313,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"325",1940,2,26770320,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",2,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",4,"4th grade"
"326",1940,2,26770322,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",5,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"327",1940,2,26770324,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",6,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"328",1940,2,26770329,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",6,"6th grade"
"329",1940,2,26770331,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"330",1940,2,26770331,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"331",1940,2,26770333,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"332",1940,2,26770338,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",13,"1st year of college"
"333",1940,2,26770340,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"334",1940,2,26770346,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",14,"2nd year of college"
"335",1940,2,26770346,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",5,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"336",1940,2,26770346,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",6,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"337",1940,2,26770346,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",7,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"338",1940,2,26770346,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",8,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"339",1940,2,26770359,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"340",1940,2,26770361,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"341",1940,2,26770372,1,"East North Central Div.","Ohio",690,"Rural","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",14,"2nd year of college"
"342",1940,2,26770374,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",5,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"343",1940,2,26770374,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",6,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"344",1940,2,26770380,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"345",1940,2,26770398,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"346",1940,2,26770402,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"347",1940,2,26770402,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"348",1940,2,26770411,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"349",1940,2,26770412,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"350",1940,2,26770414,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",2,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"351",1940,2,26770429,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",2,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"352",1940,2,26770430,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"353",1940,2,26770452,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"354",1940,2,26770452,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"355",1940,2,26770458,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"356",1940,2,26770460,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"357",1940,2,26770463,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"358",1940,2,26770475,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",9,"9th grade"
"359",1940,2,26770486,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",2,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"360",1940,2,26770489,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"361",1940,2,26770495,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"362",1940,2,26770517,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"363",1940,2,26770520,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"364",1940,2,26770528,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"365",1940,2,26770531,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"366",1940,2,26770556,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Kansas","Kansas","Yes, in school",11,"11th grade"
"367",1940,2,26770557,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",2,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"368",1940,2,26770574,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"369",1940,2,26770583,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"370",1940,2,26770584,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"371",1940,2,26770587,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",2,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"372",1940,2,26770596,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"373",1940,2,26770600,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"374",1940,2,26770626,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",1,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"375",1940,2,26770632,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"376",1940,2,26770633,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"377",1940,2,26770633,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"378",1940,2,26770642,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"379",1940,2,26770652,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",1,1,"Male",21,"White","White","Indiana","Indiana","No, not in school",12,"12th grade"
"380",1940,2,26770655,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",2,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"381",1940,2,26770659,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",2,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"382",1940,2,26770668,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"383",1940,2,26770671,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"384",1940,2,26770671,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"385",1940,2,26770675,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",5,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"386",1940,2,26770676,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",2,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"387",1940,2,26770680,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",14,"2nd year of college"
"388",1940,2,26770686,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",13,"1st year of college"
"389",1940,2,26770699,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"390",1940,2,26770699,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",7,"7th grade"
"391",1940,2,26770706,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"392",1940,2,26770708,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"393",1940,2,26770711,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"394",1940,2,26770711,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"395",1940,2,26770714,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"396",1940,2,26770732,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"397",1940,2,26770738,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",2,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",8,"8th grade"
"398",1940,2,26770738,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"399",1940,2,26770743,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",9,"9th grade"
"400",1940,2,26770745,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",12,"12th grade"
"401",1940,2,26770745,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"402",1940,2,26770756,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",19,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"403",1940,2,26770756,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"404",1940,2,26770775,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"405",1940,2,26770781,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"406",1940,2,26770784,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"407",1940,2,26770784,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",9,"9th grade"
"408",1940,2,26770784,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"409",1940,2,26770789,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",2,"2nd grade"
"410",1940,2,26770793,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"411",1940,2,26770816,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",5,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",10,"10th grade"
"412",1940,2,26770824,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",1,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"413",1940,2,26770831,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
"414",1940,2,26770835,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",2,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"415",1940,2,26770841,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",4,1,"Male",21,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"416",1940,2,26770846,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"417",1940,2,26770852,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",17,"White","White","Ohio","Ohio","Yes, in school",10,"10th grade"
"418",1940,2,26770855,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",3,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"419",1940,2,26770856,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",5,1,"Male",18,"White","White","Ohio","Ohio","Yes, in school",11,"11th grade"
"420",1940,2,26770864,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",5,1,"Male",20,"White","White","Ohio","Ohio","No, not in school",12,"12th grade"
"421",1940,2,26770864,1,"East North Central Div.","Ohio",690,"Urban","Households under 1970 definition",6,1,"Male",18,"White","White","Ohio","Ohio","No, not in school",11,"11th grade"
